text	label
Dikatakan demokratik kerana Datuk Seri Najib boleh menerima perbezaan politik dan tidak pernah ada dalam rekod kepimpinannya yang rakyat mati atau cedera kerana perbezaan parti	positive
HARAP Kerajaan Johor dapat mempertimbang menggunakan perkhidmatan mereka yang secara tidak langsung dapat memperce https://t.co/bmS7XL39zc	negative
Penyerahan bantuan ini secara simbolik dijangka dibuat perdana menteri untuk pesawah di seluruh negara termasuk (kira-kira 57,000) pesawah di kawasan Lembaga Kemajuan Pertanian Muda (MADA) pada pertengahan Mac ini	positive
Selamat pagi @A_GitaJKT48	neutral
Terima kasih kepada langkah yang berani itu, walaupun hanya tinggal enam bulan lagi pada tahun itu, kita melihat trafik penumpang di LCCT melonjak 31 peratus kepada 7.6. juta daripada 5.8 juta pada 2006,	positive
mengenepikan perasaan cemburu dan iri hati serta berbincang dalam merencanakan sesuatu agar berlaku adil	positive
Halal Valley ini dilengkapi makmal teknologi halal, kilang ubat, rumah penyembelihan kambing dan lembu serta kilang memproses tulang kepada gelatin antara terbesar di Asia.	positive
Lombok, Nusa Tenggara Barat, Indonesia by Jord Hammond https://t.co/r1NvoMhaNp	neutral
OPS LANDAI 2.0 RELA Tarikh : 06 Jun 2021 Tempat : Sekitar Daerah Pontian #SetiaBerbakti #KitaJagaKita #PatuhiSOP https://t.co/1wU5HqOONJ	neutral
Tumpuan #AWANIBorneo malam ini: Gerakkan NGO beli tempatan dan latih ketua adat, cadangan DAP Sabah Naik bot a https://t.co/x7csbi0dRQ	positive
Jadi bebanan ini terpaksa dipikul pula oleh rakyat	negative
@urdeathwarrant @TunCarlos666 Bila pula aku sokong DAP?? bodoh betul manusia mcm ni!! Ko kena ingat, ko pangkah sap https://t.co/Lgm17ZmQp9	negative
Setuju putusan pemerintah membatalkan keberangkatan Haji Dana Haji Aman #StopHoaxDanaHaji	positive
Malah di Terengganu dalam tempoh satu penggal kita memerintah, mampu untuk mansuhkan tol dan menjana pendapatan negeri kerana tiada ketirisan berlaku	positive
@ketengahketepi Thankyou bina Hola hola siapa yang teringin mellow crunch and mellow cookies can hit me up on shop https://t.co/jHqmwfDl5s	positive
Masak selangor kena ngan TMJ	neutral
Vaksin COVID-19: Sarawak guna pendekatan suntik dahulu, kemudian daftar Sarawak guna pendekatan baharu dalam memastikan rakyat negeri itu tidak tercicir daripada mendapatkan vaksin COVID-19.	positive
cuman perlu jeli https://t.co/aUpDCOWBcQ	neutral
Kesian la kawan tu sampai tak boleh hidup tenang camera sentiasa	negative
Itulah sebabnya saya mengambil kira kempen Blue Ribbon ini sebagai satu daripada petunjuk prestasi utama (KPI) saya sebagai Menteri Kesihatan mulai tahun ini iaitu melalui peningkatan bilangan premis yang disijilkan secara sukarela sebagai bebas asap rokok secara lebih meluas	positive
Mereka yang berjuang demi rakyat dan keadilan dizalimi, manakala mereka yang menghabiskan wang rakyat terus bebas dan langsung tidak dikenakan apa-apa tindakan	negative
Selepas 1999, sudah jadi tabiat untuk tidak mengundi BN kerana saya masih marah dengan kerajaan	negative
Malaysia reports 6,239 new cases today ! Selangor - 2,291 KL - 704 Negeri Sembilan - 507 Johor - 468 Sarawak - 4 https://t.co/bSoQ2J6EIk	negative
1MDB ditubuhkan untuk melakukan projek khusus dan asalnya ia menggabungkan semua projek berkait janakuasa tenaga dan kemudian projek itu mengalami beberapa masalah dan memerlukan penstrukturan semula	negative
It's great for Johor to seek advice from internationally-recognised infectious disease expert Datuk Hasni dengar c https://t.co/TzMTmcEjjs	positive
Apa dilakukan kerajaan pada masa ini adalah untuk terus meningkatkan kemajuan bidang pendidikan dan proses pembelajaran dan pengajaran	positive
Jentera PH lemah, PAS masih kuat, kalau Datuk Husam Musa lawan Datuk Takiyuddin Hassan (Yang Dipertua PAS Kota Bharu) pun Husam akan kalah walaupun dia bekas exco	negative
Jadi saya yakin masyarakat Cina akan terus memberi sokongan kepada kerajaan sedia ada kerana mereka sedar mengenai kepentingan mempunyai sebuah kerajaan yang kuat dan stabil untuk melaksanakan pelbagai pembangunan lagi,	positive
Sebanyak RM400 juta diperuntukkan bagi menggalakkan industri berkenaan termasuk pengurangan cukai bagi tajaan oleh syarikat swasta yang menganjurkan program kebudayaan dan kesenian	positive
Bulan ada untuk sokong BN	negative
gigih Azim dan kengkawan sembang pasal politik, Melaka, high-rise, IT	neutral
Kat mana ni?	neutral
Kalangan ibu bapa yang telah berjaya dalam hidup menghantar anak mereka ke sekolah tahfiz dengan kepercayaan mempunyai anak huffaz akan membantu membasuh dosa mereka dan jika mati, mayat tidak akan hancur.	negative
Institusi ini diharapkan mampu untuk mengimbangkan suasana sukar, sekiranya timbul dalam sistem demokrasi.	positive
Bekas pemimpin Parti Solidariti Tanah Airku Rakyat Sabah (STAR), Phillip Among mengaku tidak bersalah atas lima pertuduhan di Mahkamah Majistret Kota Kinabalu hari ini. Ahli politik terbabit berdepan pertuduhan mengikut Seksyen 354 https://t.co/zKyY2LzAq8 #malaysiadateline	neutral
Ikatan akan bantu PAS dan calon-calon GS nanti.	positive
Sudah sampai masanya akta berita palsu yang dicadangkan oleh kerajaan disegerakan perlaksanaannya bagi memastikan imej negara dipulihkan demi kebaikan negara dan rakyat.	positive
10 kali pon kerajaan baru setahun je elok tahun kedua tengok la huru hara macam mana	negative
Mereka tahu buruk baik khidmat saya dan mereka boleh banding dengan wakil rakyat lain. 	positive
Kalau kita boleh tangguhkan dulu untuk letak ketum di bawah Akta Dadah Berbahaya, kita boleh buat kajian tanpa batasan	positive
9 june 2021 /AADK DAERAH KUALA TERENGGANU Tidak ada perkara yang susah bagi orang yang mahu (ada keinginan yang ku https://t.co/664tr0JHof	neutral
Siapa cakap kerajaan tak ada duit ?	negative
ia juga menunjukkan sentimen positif dalam kalangan pelabur dan pengiktirafan terhadap asas ekonomi dan kewangan Malaysia yang amat baik	positive
@Lahvonia @fedtriyahya Tak takut kena kecam ke?	negative
@syedamiruledros Elok ni tuan, tuan maki umno saya maki Pas lepas tu kita nak tubuh parti baru ke cane ni?	negative
The best nasi lemak so far bcs the sambal nang uhmmmppppp gitu.	positive
Rakyat hendaklah jelas dengan kuasa pengguna yang mereka miliki, bijak dalam membuat keputusan dan mengambil tindakan yang sewajarnya dalam situasi tertentu terutamanya apabila berhadapan dengan kes-kes penipuan dalam talian	positive
pasaran dapat terus bergerak bagi membolehkannya berkembang dengan berkesan serta memenuhi kehendak pertumbuhan ekonomi	positive
disyaki merasuah pegawai kerajaan asing serta beberapa kesalahan lain sebagai sebahagian daripada siasatan ke atas dakwaan pengubahan wang haram membabitkan dana	negative
Untuk pilihan raya umum yang akan datang ini, pengundi di Kuala Lumpur haruslah mengundi calon yang akan menyokong pewartaan pelan tersebut.	positive
Kerajaan negeri akan membuka satu lagi Pusat Pemberian Vaksin (PPV) di Daerah Kampar iaitu di Pusat Kesihatan Kemas Gopeng yang boleh menampung lebih 400 penerima sehari. #SuaraPerak https://t.co/Lshtd68tZg	positive
Duh Gusti...	neutral
Kita mengambil pengajaran daripada kejadian di Wang Kelian, Perlis pada 2015.	positive
Mereka menerima kedatangan kami dengan baik	positive
WOIWOIWOIWOIWOI ASTAGA YOON JEONGHAN????#^&amp;#**#?? https://t.co/VYlO5dnDLZ	neutral
Dalam cadangan kami kepada kerajaan, peruntukkan RM250 perlu dibuat dalam bentuk e-Wallet dan hanya boleh dibelanjakan ke arah beli buku	positive
Kehadiran pemerhati asing pada PRU14 dialu-alukan 	positive
bissmillah https://t.co/jwLQa8PkUr	positive
Warga DUN Sabak dan sekitarnya disaran menjalani ujian saringan COVID-19 percuma di Dewan Tun Razak Sabak Bernam pada Rabu, 9 Jun jam 9 pagi hingga 4 petang. Muat turun aplikasi SELangkah, tekan butang Sihat, pilih Pendaftaran Saringan. https://t.co/Sm9UodBvv2	neutral
Pakatan Harapan akan berusaha untuk mengurangkan, malah sebaiknya menghentikan kegiatan-kegiatan ini demi menjamin kehidupan yang lebih baik buat penduduk khususnya Orang Asli	positive
Siapa perlukan BERSATU kalau MB Johor yang ada buat masa sekarang ni boleh berfungsi baik daripada si penjaga nanas? Waktu pandemik jangan berpolitik Tumpu rakyat..kes masih tinggi.	negative
Apa beza project tasik chini dengan PSI ni? Yang disana tebuk tanah (tebang pokok gali tanah) Yang disini tambak t https://t.co/ZhvjzzmfKO	negative
Kenapa lokasi kebakaran nya terlalu spesifik? https://t.co/3nXW4KQm8R	negative
Selain itu, kita turut bercadang menaik taraf jalan raya berisiko tinggi dan berbahaya	positive
Hafiz hamidun misalnya	neutral
Jadi apabila kerajaan wujudkan semula KR1M 2.0 tetapi dengan pembaharuan yang lebih baik iaitu menawarkan barangan berjenama dengan harga yang murah berbanding kedai lain ia merupakan satu hadiah kepada kami sekali gus menunjukkan kerajaan prihatin dengan nasib rakyat,	positive
Tinggal 1 barang je tak sampai lagi. Dah boleh uninstall shopee	negative
Kalau kat Sabah, wajib datang Kundasang untuk tengok Gunung Kinabalu dari dekat, cantik, dingin dan berkabus https://t.co/IJDz0wcAWj	positive
Hak sekolah luar bandar mendapat bantuan dan kemudahan secukupnya dalam membantu proses pengajaran dan pembelajaran di sekolah tidak boleh dinafikan oleh mana-mana pihak.	positive
Apabila berlaku ketidakseimbangan, ekstremisme dengan mudah berlaku	negative
Sekarang, kita bukan sahaja dapat anjur program komuniti malah menganjurkan ceramah politik	positive
Kami memfailkan semakan kehakiman untuk mendesak JPPM memberi respons berkenaan pendaftaran kami dan kami juga mahu mendesak mereka mendaftarkan PH seperti mana dalam permohonan.	positive
Vibes drama jaman kerajaan sama jaman 1900 an terang an drama kerajaan asli	negative
Dalam hal ini, NUTP akan memberikan bantuan terbaik untuk guru ini	positive
Bukankah meminta campur tangan asing hanya mendorong kepada penjajahan kepada negara.	negative
Bendera putih tu bukannya nak harap bantuan kerajaan pon pada asalnya, hanya untuk rakyat jaga sesama rakyat. Ahli https://t.co/P8lqGaRpMj	negative
Tolong la kerajaan. Tolong check balik SOP kalian tu. Jangan bebankan rakyat. Rakyat bukan macam hangpa. Duk goyang https://t.co/bidvYuWQGO	negative
Alhamdulillah, tercapai cita2 Kerajaan Pahang menjadikan Pulau Tioman #komunitikelompok pertama di Malaysia, 83.3% penduduk mendapat vaksin dose pertama. #thisispahang @WanRosdy https://t.co/hmWK3KuTti	positive
Malah, caj ini tidak termasuk dalam resit pembeli dan ia menimbulkan tanda tanya ke mana perginya duit itu	negative
maka bajet perlu memperincikan hal ini	negative
@ImanAbdulRahim Siapa cari Kad Watson Pusheen Touch N Go yg comell ni Jemput2 la join group PS i https://t.co/1n83o3L91u	positive
Pertumbuhan KDNK (kini) tidak bermakna kepada rakyat	negative
Sebelum ini, saya sering dikeji dan dituduh pelbagai perkara dan ia adalah perkara lumrah dalam politik	negative
Penamatan Perintah Kawalan Pergerakan Diperketatkan Pada 13 Jun 2021, Jam 11.59 Malam. Kampung Padawan, Papar Felda Sahabat 40 (Kg Kembara Sakti) Tungku, Lahad Datu Sumber: Kenyataan Media Harian Kerajaan Negeri Sabah Bertarikh 12 Jun 2021 #JaPenSabah #MenangBersama https://t.co/GnaFqLw9T8	positive
beberapa laporan kajian telah memberi amaran mengenai impak negatif media sosial terhadap kesihatan mental kanak-kanak	negative
Jangan membiarkan rancangan bina sekolah ini dijadikan sebagai isu politik	positive
Selangor diperintah oleh 2 kerajaan. Kerajaan Pusat yang diperintah oleh PN + BN, kerajaan Negeri yang diperintah https://t.co/mQAQWjksPa	neutral
Beliau berkata demikian ketika diminta mengulas mengenai ucapan mantan menteri besar Kedah itu yang menuduh beliau seorang pemimpin yang suka lena.	negative
Saya berpegang teguh kepada kenyataan awal saya berkenaan dengan hal ini.	positive
Dinding batu dapat menciptakan kesan lebih alami, tapi rentan menjadi tempat pertumbuhan lumut. Berikut ini cara me https://t.co/tqPqhwbdmh	neutral
Sekiranya berlaku kejadian seperti orang ramai membaling batu atau perlakuan ganas yang lain, petugas pilihan raya dan pengamal media perlu tahu bagaimana untuk melindungi diri mereka.	negative
"@takiyuddin61 Ehhh jgn... Nnti geng2 UMNO ditunggang utk tujuan ""dinar"" shj..."	negative
Kalau kita sibuk nak merampas kuasa mustahil kita nak kecapi apa yang kita dapat hari ini dan negara jadi kucar-kacir,	negative
Ia menunjukkan sikap biadab dan tidak hormat, hanya kerana perbezaan politik	negative
siapa fitnah siapa	negative
memberikan perspektif terbaik berkaitan isu 1MDB termasuk menjawab segala persoalan ketika sesi penerangan di seluruh negara, mendapat pujian ramai. 	positive
Ia tindakan tidak bertanggungjawab	negative
Sebab, jika anda terlalu sensitif, anda tidak seharusnya menyertai politik	positive
@f4kr0ls00d Kerajaan tempatan nak habis curi Balak sebelum mereka diguling nanti.Tak lama lah !	negative
Jika suri rumah dan penganggur ditahan kerana mengkritik perdana menteri, mengapa individu-individu ini tidak dikenakan tindakan	positive
Dulu untuk seorang pesakit kita menanggung kos hingga RM50,000 untuk 12 kali rawatan seorang, tetapi dengan ubat ini, kita berupaya mengurangkan hingga RM1,000 saja untuk seorang pesakit	positive
Sekiranya peruntukan disalurkan terus menerusi kad debit, wang tu habis begitu sahaja	negative
Aik yang xmau bukak parlimen ni nak panggei apa pulak? Setan politik?	negative
Yes!!! Betul sgtgirls out there, takyah nk jd ala2 bodoh sbb nk jodoh. Just be yourself. Lelaki sejati mencari wan https://t.co/XBgK9pGSjM	positive
Ini masalahnya. Bukan rakyat, tetapi sistem	negative
Saya bersedia menggalas tanggungjawab ini bersama beliau (Budiman). 	positive
Masyarakat Cina dapat melihat bagaimana perancangan kerajaan di bawah pimpinan perdana menteri merangka pembangunan dan berjaya melaksanakannya dan mereka juga dapat melihat bagaimana pembangkang tidak dapat melaksanakan janji-janji yang pernah dibuat sebelum ini.	positive
@anne_nma Dekat Terengganu kad tu dipanggil Kad Sejahtera. Around RM500 kerajaan peruntukan kpd pengguna kad tu, ta https://t.co/qvu59RwYFk	positive
Tempoh kepada lembaga siasatan ialah selama 3 bulan, tetapi saya percaya ia dapat dilakukan dalam masa yang lebih pendek	positive
Ini saya nak cerita pasal hak asasi	positive
@nrhazemah Kalau mcm ne jd menteri aq pun nak,senang je slhkan staff kerajaan atas ke bodohan diri	negative
Persoalannya, kenapa BN ingin memaksa pelajar sekolah untuk hadir ke program politik mereka. 	negative
Kenyataan Media Badan Perhubungan PAS Negeri Johor (BPPNJ) AGENDA DAP-PH : MALAYSIAN MALAYSIA VS KETUANAN MELAYU? https://t.co/QVfLrjjZmA	neutral
Misalnya hasil kerja tangan BN telah mengakibatkan pembaziran wang negara, kecurian, rasuah, kenaikan kos sara hidup akibat GST dan kejatuhan nilai mata wang	negative
1130hrs : Semua lorong berfungsi dengan baik. Hati-hati memandu. (Plaza tol Putrajaya) https://t.co/UYDmRRTawA	positive
Kita nak buat bantahan atas tawaran (PROTON) ini	positive
mengharapkan penjawat awam yang sudah mendaftar sebagai pemilih, melaksanakan tanggungjawab mereka dengan sebaiknya	positive
Sudah  tentu bakal calon akan mengambil waktu ini untuk berjumpa dengan seramai mungkin pengundi mereka untuk mendapatkan sokongan	positive
Selama beberapa dekad, pengangkutan awam telah diabaikan	negative
Pada masa sama, kita perlu mendidik pembeli mengurangkan penggunaan plastik.	positive
memandangkan impak terhadap perubahan mata wang ke atas sesebuah ekonomni sukar dibaca kebanyakan orang tidak memberi perhatian kepada perubahan kadar pertukaran asing kerana perniagaan dan transaksi dilakukan dalam mata wang domestik	negative
Artikel tersebut disiarkan semalam dengan antara kan­dungannya berbentuk ulangan serta membangkitkan semula dakwaan dan tuduhan pihak pembangkang meskipun ada yang telah dijawab.	negative
Agak agak mco continue ke?	neutral
@FarhanAsyraf12 Kerajaan kita sekarang kerajaan paling gagal dan taktau malu weyh	negative
Ini termasuklah sama ada Dr Mahathir melakukan perkara baik atau tidak, mereka tidak perlukan nasihat orang macam Zamihan	positive
Dap kena ingat, tambak johor ni takde warganegara malaysia yang teringin/mampu nak duduk situ. Korang takde monarki tapi buat perangai monarki. Kimak.	negative
 Apa yang membimbangkan sekarang adalah elemen keselamatan yang boleh menjadi ancaman pada masa depan	negative
Harapan tawar masa depan lebih baik dengan meletakkan hak rakyat di tempat yang sebenar dan kedaulatan negara tidak dikompromi	positive
[+9999] aku telah salah menilai mereka,ternyata mereka hebat [+1234] heol mereka mengalahkan sunbae? daebak [+0509] aku ingin melihat reaksi antis yang sudah berusaha menjatuhkan mereka tadi [+1303] pasti sekarang antis bersembunyi di bawah batu	positive
Jadi BN akan menang	positive
Proses berkenaan, perlu dilaksanakan secara berperingkat dan teratur bagi memastikan perkhidmatan terbaik sentiasa dapat disampaikan kepada rakyat	positive
Sepatutnya dalam waktu kritikal di mana Pakatan Harapan dan Gagasan Sejahtera bersaing hebat seperti sekarang lebih ramai tokoh baru ditonjolkan di setiap kerusi.	positive
Daripada  awal kita memang tidak terlibat langsung dengan pelaksanaannya kerana kebanyakan pihak berkuasa  tempatan (PBT) mempunyai pasukan yang memang pakar.	positive
